#Position (bp)	insert size
2.2723311635E9	222.15359496012022
2.2805791895E9	226.80739562074095
2.2888272155E9	218.70330454077185
2.2970752415E9	233.42135076252723
2.3053232675E9	218.7695822003837
2.3135712935E9	224.0667196999
2.3218193195E9	224.36870172444765
2.3300673455E9	235.23725532372552
2.3383153715E9	222.56116151100537
2.3465633975E9	227.04743316773124
2.3548114235E9	229.10466934181042
2.3630594495E9	231.06387012679227
2.3713074755E9	227.35054659031755
2.3795555015E9	225.62614897934822
2.3878035275E9	219.85539064815447
2.3960515535E9	223.33645153189352
2.4042995795E9	226.51743049864464
2.4125476055E9	226.01479864868904
2.4207956315E9	224.81580360092502
2.4290436575E9	220.0095245760893
2.435968712E9	222.51163694669842
2.440092725E9	217.0026686201664
2.4455397095E9	222.19412833253193
2.4537877355E9	219.20997003320645
2.4620357615E9	221.79867928347332
2.4702837875E9	217.00634911755657
2.4785318135E9	222.0906155577937
2.4867798395E9	222.47197696330645
2.4950278655E9	213.67727016356457
2.5032758915E9	222.47073077413594
2.5115239175E9	217.04844790528875
2.5197719435E9	226.9059299971073
2.5280199695E9	229.98184950717206
2.5362679955E9	225.32708208057727
2.5445160215E9	222.83302922849177
2.5527640475E9	226.9206080541628
2.5610120735E9	228.5597983445175
2.5692600995E9	218.93573897133564
2.5775081255E9	220.84388486763856
2.5857561515E9	227.1155607971832
2.5939979455E9	222.3474481001274
2.5981219585E9	0.0
2.6022522035E9	221.07514548368053
2.6105002295E9	225.83208424861093
2.6187482555E9	221.32384734598992
2.6269962815E9	226.734276611224
2.6352443075E9	224.91554561538206
2.6434923335E9	220.74755521511554
2.6517403595E9	228.30579436639408
2.6599883855E9	220.89982713128924
2.6682364115E9	221.99565208798592
2.6764844375E9	231.9655977830562
2.6847324635E9	220.190337934317
2.6929804895E9	224.2537744792028
2.7012285155E9	224.49443653922415
