#Position (bp)	Coverage	Std
1.4227844855E9	0.8137047579626931	8.421213299391141
1.4310325115E9	0.7057986965608498	7.8469933609163425
1.4392805375E9	0.5128515598762662	7.995112254391138
1.4475285635E9	0.9984361106524156	9.301723727873807
1.4557765895E9	1.3814676384385791	11.241321237219214
1.4640246155E9	1.5776322722552039	11.906922684498348
1.4722726415E9	2.9165796761552403	19.42618834956673
1.4805206675E9	1.561432153584385	13.899262753864972
1.4887686935E9	0.9679240826835415	9.067885619099984
1.4970167195E9	1.5430897041304186	11.162785868064644
1.5052647455E9	0.849191794497253	8.06580457141006
1.5135127715E9	2.0155142575932716	13.685918238711595
1.5217607975E9	1.922036618216286	13.818454527800089
1.5300077405E9	1.596147036209686	12.018870614307051
1.5341317535E9	0.0	0.0
1.5382568495E9	1.5278642429109706	11.431316530904736
1.5465048755E9	0.55873611455638	7.397344885542552
1.5547529015E9	0.83808950165773	8.469102757634342
1.5630009275E9	0.7715721313196636	8.05718208875489
1.5712489535E9	1.9788305710966478	12.694652242635842
1.5794969795E9	1.885226598461256	12.80753436407116
1.5877450055E9	0.9247579966406507	9.300285135604883
1.595221928E9	1.630177014917939	10.100559663991028
1.599345941E9	0.0	0.0
1.6042410575E9	0.098009511609202	2.5467295255832623
1.6124890835E9	0.40835819382722605	8.100913838200677
1.6207371095E9	0.23093246796263736	5.943526323423998
1.6289851355E9	1.3813421538680892	12.864607583576774
1.6372331615E9	1.1542479376277426	9.457420418935666
1.6433209975E9	1.6537368693614445	9.538269731222092
1.6474450105E9	0.0	0.0
1.6537292135E9	4.225253412149768E-4	0.04416065659224209
1.6619772395E9	1.1109476376529366	9.832069369820223
1.6702252655E9	1.3207101917476982	10.865086865581805
1.6784732915E9	1.3468728153863725	8.87346620536537
1.6867213175E9	1.535608277665468	9.085267181845008
1.6934743095E9	1.1985810841395081	8.098103412277707
1.6961786655E9	3.8473274340979346E-4	0.01961460535952211
1.696274814E9	0.0015405724189394123	0.03925012635571269
1.6963854715E9	0.6653872683176468	10.840817752861835
1.6965578825E9	0.39192971826719175	3.155740382926805
1.696661813E9	0.0	0.0
1.6967741785E9	0.0	0.0
1.6969170575E9	4.71888903869489E-4	0.021723004024984414
1.697018664E9	0.0	0.0
1.697105344E9	0.0	0.0
1.697223072E9	0.0	0.0
1.697380707E9	0.0	0.0
1.6982754815E9	0.31293351673544245	3.569070352630583
1.7032173695E9	0.6612349427608497	6.802871317682526
1.7114653955E9	1.1003430396557916	8.031667196687009
1.7197134215E9	0.3524809451376608	4.828092249843014
1.7279614475E9	0.5203989415164307	5.568702657541382
1.7362094735E9	1.2415740445047094	9.452997722342563
1.7444574995E9	2.6805581117227324	13.316886432452636
1.7527055255E9	1.785100822912052	10.490383793148442
1.7609535515E9	0.37915763117138573	4.875683442362386
1.7692015775E9	0.3366089049670794	4.425557659044641
1.7774496035E9	0.16544419234371957	3.905888146692645
1.7856976295E9	0.17773101103221547	4.077153421086047
1.7939456555E9	0.6551075372458817	8.132114952261507
1.8021936815E9	0.8560765933570045	8.739579954047748
